id,storeId,category,sub_category,name,brand,quantity,quantity_value,quantity_unit,quantity_items,quantity_total,primaryPrice,primaryPriceUnit,secondaryPrice,secondaryPriceUnit
21519,1,Beleza e Higiene,Cuidados com o Corpo,coffret maquilhagem santorini,technic,emb. 1 un,1.0,un,1,1.0,16.61,un,16.61,un
21523,1,Beleza e Higiene,Cuidados com o Corpo,verniz unhas seconds caramel cupcake,rimmel,emb. 1 un,1.0,un,1,1.0,5.59,un,5.59,un
21524,1,Beleza e Higiene,Cuidados com o Corpo,lip gloss extreme volume,essence,emb. 1 un,1.0,un,1,1.0,2.49,un,2.49,un
21525,1,Beleza e Higiene,Cuidados com o Corpo,antiolheiras hide the blemish soft,rimmel,emb. 1 un,1.0,un,1,1.0,9.99,un,9.99,un
21526,1,Beleza e Higiene,Cuidados com o Corpo,po bronzeador matt bronzing powder,essence,emb. 1 un,1.0,un,1,1.0,4.49,un,4.49,un
21529,1,Beleza e Higiene,Cuidados com o Corpo,mascara sobrancelhas gel tattoo brow ink,maybelline new york,emb. 1 un,1.0,un,1,1.0,12.99,un,12.99,un
21530,1,Beleza e Higiene,Cuidados com o Corpo,batom color riche intense volume,l'oréal paris,emb. 1 un,1.0,un,1,1.0,15.99,un,15.99,un
21533,1,Beleza e Higiene,Cuidados com o Corpo,bush reloaded pink lady,revolution,emb. 1 un,1.0,un,1,1.0,4.49,un,4.49,un
21540,1,Beleza e Higiene,Cuidados com o Corpo,pincel delineador sobrancelhas,mylabel,emb. 1 un,1.0,un,1,1.0,3.99,un,3.99,un
21541,1,Beleza e Higiene,Cuidados com o Corpo,po bronzeador natural bronzer bronze,rimmel,emb. 1 un,1.0,un,1,1.0,11.49,un,11.49,un
21549,1,Mercearia,"Bolachas, Biscoitos e Tostas",bolachas cream cracker,continente,emb. 200 gr,200.0,g,1,200.0,0.65,un,3.25,kg
21552,1,Mercearia,"Bolachas, Biscoitos e Tostas",bolo mixmax creme leite cobertura chocolate,balconi,emb. 350 gr,350.0,g,1,350.0,2.19,un,6.26,kg
21557,1,Mercearia,"Bolachas, Biscoitos e Tostas",bolachas marinheiras chia,daveiga,emb. 200 gr,200.0,g,1,200.0,1.99,un,9.95,kg
21559,1,Mercearia,"Bolachas, Biscoitos e Tostas",bolachas vitalday recheadas duplo cacau,gullón,emb. 200 gr (5 un),40.0,g,5,200.0,2.14,un,10.7,kg
21571,1,Mercearia,"Bolachas, Biscoitos e Tostas",bolachas dibus cobertas chocolate leite,gullón,emb. 240 gr (6 un),40.0,g,6,240.0,2.44,un,10.17,kg
21573,1,Mercearia,"Bolachas, Biscoitos e Tostas",tortitas milho chia gluten,fiorentini,emb. 120 gr,120.0,g,1,120.0,2.59,un,21.58,kg
21574,1,Mercearia,"Bolachas, Biscoitos e Tostas",bolachas wafers chocolate,triunfo,emb. 146 gr,146.0,g,1,146.0,1.74,un,11.92,kg
21585,1,Bio Eco e Saudável,Vegetariano e Vegan,capsulas cafe uniq int,delta q,emb. 10 un,1.0,un,1,1.0,3.99,un,0.4,un
21587,1,Bio Eco e Saudável,Vegetariano e Vegan,cha verde matcha saquetas,tetley,emb. 20 un,1.0,un,1,1.0,2.64,un,0.13,un
21590,1,Bio Eco e Saudável,Vegetariano e Vegan,cha pes cereja,happyflora,emb. 100 gr,100.0,g,1,100.0,2.19,un,21.9,kg
21591,1,Bio Eco e Saudável,Vegetariano e Vegan,cafe moido torrado originale int,bellissimo,emb. 200 gr,200.0,g,1,200.0,4.84,un,24.2,kg
21609,1,Bio Eco e Saudável,Vegetariano e Vegan,capsulas cafe cappuccino,starbucks,emb. 12 un,1.0,un,1,1.0,4.86,un,0.41,un
21611,1,Bio Eco e Saudável,Vegetariano e Vegan,infusao borututo saquetas,flora mundial,emb. 10 un,1.0,un,1,1.0,1.89,un,0.19,un
21618,1,Laticínios Ovos e Natas,Iogurtes,iogurte mirtilo,a leiteira,emb. 250 gr (2 un),125.0,g,2,250.0,1.59,un,6.36,kg
21619,1,Laticínios Ovos e Natas,Iogurtes,iogurte liquido proteina frutos tropicais,mimosa,emb. 4 x 250 gr,250.0,g,4,1000.0,6.39,un,6.39,kg
21629,1,Laticínios Ovos e Natas,Iogurtes,iogurte probiotico kiwi lactose,mimosa,emb. 460 gr (4 un),115.0,g,4,460.0,2.09,un,4.54,kg
21634,1,Laticínios Ovos e Natas,Iogurtes,iogurte natural,andechser,emb. 125 gr,125.0,g,1,125.0,1.49,un,11.92,kg
21640,1,Laticínios Ovos e Natas,Iogurtes,iogurte receita classica natural acucarado,mimosa,emb. 375 gr (3 un),125.0,g,3,375.0,2.19,un,5.84,kg
21648,1,Laticínios Ovos e Natas,Iogurtes,iogurte liquido proteina caramelo,mimosa,emb. 250 gr,250.0,g,1,250.0,1.69,un,6.76,kg
21651,1,Laticínios Ovos e Natas,Iogurtes,iogurte natural lactose,minus l,emb. 400 gr,400.0,g,1,400.0,2.74,un,6.85,kg
21655,1,Mercearia,"Chocolate, Gomas e Rebuçados",gomas dedos brilho,interdoces,emb. 150 gr,150.0,g,1,150.0,1.34,un,8.93,kg
21656,1,Mercearia,"Chocolate, Gomas e Rebuçados",snack chocolate amendoim caramelo,snickers,emb. 80 gr (2 un),40.0,g,2,80.0,1.69,un,21.12,kg
21665,1,Mercearia,"Chocolate, Gomas e Rebuçados",snack chocolate negro cacau,kit kat,"emb. 124,5 gr (3 un)",41.5,g,3,124.5,2.98,un,23.84,kg
21667,1,Mercearia,"Chocolate, Gomas e Rebuçados",rebucados melancia,halls,emb. 32 gr,32.0,g,1,32.0,0.99,un,30.94,kg
21673,1,Mercearia,"Chocolate, Gomas e Rebuçados",tablete chocolate branco,nestlé,emb. 100 gr,100.0,g,1,100.0,2.69,un,26.9,kg
21675,1,Mercearia,"Chocolate, Gomas e Rebuçados",tablete chocolate culinaria,lindt,emb. 200 gr,200.0,g,1,200.0,6.49,un,32.45,kg
21676,1,Mercearia,"Chocolate, Gomas e Rebuçados",chupas gluten,chupa chups,emb. 120 gr (10 un),12.0,g,10,120.0,1.69,un,14.08,kg
21678,1,Mercearia,"Chocolate, Gomas e Rebuçados",caramelos,werther's,emb. 150 gr (3 un),50.0,g,3,150.0,2.44,un,16.27,kg
21681,1,Produtos Frescos,Queijos,queijo mistura,serras de penela,emb. 450 gr (aprox.),450.0,g,1,450.0,7.59,un,16.87,kg
21686,1,Produtos Frescos,Queijos,queijo ovelha,monte da soalheira,emb. 300 gr (aprox.),300.0,g,1,300.0,6.49,un,21.63,kg
21692,1,Mercearia,"Chocolate, Gomas e Rebuçados",tablete chocolate branco,milka,emb. 100 gr,100.0,g,1,100.0,2.49,un,24.9,kg
21695,1,Produtos Frescos,Queijos,queijo barrar,quescrem,emb. 150 gr,150.0,g,1,150.0,1.99,un,13.27,kg
21696,1,Produtos Frescos,Queijos,queijo vaca ervas italia,herdade da maia,emb. 110 gr (aprox.),110.0,g,1,110.0,1.79,un,16.27,kg
21698,1,Produtos Frescos,Queijos,queijo gouda pesto vermelho,landana,quant. mínima = 200 gr,200.0,g,1,200.0,25.29,kg,5.06,un
21699,1,Produtos Frescos,Queijos,queijo vaca,limiano,emb. 450 gr,450.0,g,1,450.0,6.99,un,15.53,kg
21701,1,Produtos Frescos,Queijos,queijo meses cura,continente seleção,emb. 400 gr,400.0,g,1,400.0,6.89,un,17.23,kg
21709,1,Produtos Frescos,Queijos,tabua queijos vaca ovelha cabra,paiva,3 un x 80 gr (240 gr),3.0,un,1,3.0,6.99,un,29.13,kg
21716,1,Produtos Frescos,Queijos,queijo brie azul balcao,entremont,quant. mínima = 200 gr,200.0,g,1,200.0,21.99,kg,4.4,un
21717,1,Produtos Frescos,Queijos,tabua queijos terra,spanish cheese,emb. 200 gr,200.0,g,1,200.0,8.46,un,42.3,kg
21723,1,Produtos Frescos,Queijos,queijo ovelha pimentao,herdade da maia,emb. 210 gr (aprox.),210.0,g,1,210.0,5.39,un,25.67,kg
21724,1,Bebidas e Garrafeira,Sumos e Refrigerantes,refrigerante gas laranja,trina,"emb. 1,5 lt",1500.0,ml,1,1500.0,2.35,un,1.57,lt
21726,1,Bebidas e Garrafeira,Sumos e Refrigerantes,refresco po manga,continente,emb. 40 gr,40.0,g,1,40.0,0.75,un,18.75,kg
21727,1,Bebidas e Garrafeira,Sumos e Refrigerantes,bebida kombucha morango,lipton,emb. 33 cl,330.0,ml,1,330.0,1.49,un,4.52,lt
21728,1,Bebidas e Garrafeira,Sumos e Refrigerantes,refrigerante gas laranja,fanta,emb. 50 cl,500.0,ml,1,500.0,1.1,un,2.2,lt
21729,1,Bebidas e Garrafeira,Sumos e Refrigerantes,sumo manga laranja maracuja,compal fresco,emb. 25 cl,250.0,ml,1,250.0,1.79,un,7.16,lt
21731,1,Bebidas e Garrafeira,Sumos e Refrigerantes,nectar maca infantil,continente equilíbrio,emb. 6 x 20 cl,200.0,ml,6,1200.0,1.69,un,1.41,lt
21732,1,Bebidas e Garrafeira,Sumos e Refrigerantes,refrigerante gas cola,coca-cola,"emb. 4 x 1,75 lt",1750.0,ml,4,7000.0,6.15,un,0.88,lt
21734,1,Bebidas e Garrafeira,Sumos e Refrigerantes,ice tea pessego,lipton,emb. 50 cl,500.0,ml,1,500.0,0.93,un,1.86,lt
21749,1,Bebidas e Garrafeira,Sumos e Refrigerantes,refrigerante gas ananas acucar,fanta,emb. 6 x 33 cl,330.0,ml,6,1980.0,4.5,un,2.27,lt
21753,1,Bebidas e Garrafeira,Sumos e Refrigerantes,refrigerante gas maca,brisa,emb. 4 x 1 lt,1000.0,ml,4,4000.0,7.36,un,1.84,lt
21756,1,Bebidas e Garrafeira,Sumos e Refrigerantes,ice tea pessego,continente,emb. 50 cl,500.0,ml,1,500.0,0.79,un,1.58,lt
21758,1,Bebidas e Garrafeira,Sumos e Refrigerantes,ice tea manga,continente,emb. 50 cl,500.0,ml,1,500.0,0.79,un,1.58,lt
21765,1,Mercearia,Conservas,sardinha tomate,bom petisco,emb. 120 gr (peso escorrido 84 gr),84.0,g,1,84.0,2.55,un,30.36,kg
21766,1,Mercearia,Conservas,pasta azeitona picante,continente seleção,emb. 100 gr,100.0,g,1,100.0,1.29,un,12.9,kg
21771,1,Mercearia,Conservas,pimento jalapenho,mexifoods,emb. 225 gr (peso escorrido 225 gr),225.0,g,1,225.0,4.19,un,18.62,kg
21773,1,Mercearia,Conservas,pate sardinha ingredientes biologicos,minerva,emb. 75 gr,75.0,g,1,75.0,2.48,un,33.07,kg
21779,1,Mercearia,Conservas,salsicha aves kinderwurst,continente,emb. 400 gr,400.0,g,1,400.0,4.79,un,11.97,kg
21782,1,Mercearia,Conservas,azeitona genovesa,ficacci,emb 150 gr,150.0,g,1,150.0,2.99,un,19.93,kg
21783,1,Mercearia,Conservas,pate vegetal pimentos vermelhos assados,delicass,emb. 100 gr,100.0,g,1,100.0,2.99,un,29.9,kg
21784,1,Mercearia,Conservas,pate atum malagueta,minerva,emb. (peso escorrido 75 gr),75.0,g,1,75.0,1.64,un,21.87,kg
21790,1,Mercearia,Conservas,alcaparras transmontanas biologicas,casa dos montes,emb. 170 gr,170.0,g,1,170.0,3.59,un,21.12,kg
21791,1,Mercearia,Conservas,polpa maracuja,koala,emb. 565 gr,565.0,g,1,565.0,4.29,un,7.59,kg
21793,1,Mercearia,Conservas,tomate seco oleo girassol,guloso,emb. 185 gr (peso escorrido 115 gr),115.0,g,1,115.0,4.99,un,26.97,kg
21796,1,Mercearia,"Batata Frita, Snacks e Puré",papas aveia banana maca saqueta,seara,emb. 110 gr,110.0,g,1,110.0,1.35,un,13.5,kg
21802,1,Mercearia,"Batata Frita, Snacks e Puré",chocolate branco manteiga amendoim,reeses,emb. 39.5 gr,39.5,g,1,39.5,1.49,un,38.21,kg
21811,1,Mercearia,"Batata Frita, Snacks e Puré",snacks ervas finas gluten,natruly,emb. 70 gr,70.0,g,1,70.0,2.95,un,42.14,kg
21815,1,Mercearia,"Batata Frita, Snacks e Puré",batata frita lisa sabor frango,lay's,emb. 145 gr,145.0,g,1,145.0,1.19,un,8.21,kg
21822,1,Mercearia,"Batata Frita, Snacks e Puré",amendoa mel especiarias,vera almond,emb. 140 gr,140.0,g,1,140.0,3.79,un,27.07,kg
21823,1,Mercearia,"Batata Frita, Snacks e Puré",snack molitor desidratado sal marinho,corial foods,emb. 15 gr,15.0,g,1,15.0,4.49,un,299.33,kg
21824,1,Mercearia,"Batata Frita, Snacks e Puré",snack molitor desidratado sabor pimenta,corial foods,emb. 15 gr,15.0,g,1,15.0,4.49,un,299.33,kg
21825,1,Mercearia,"Batata Frita, Snacks e Puré",snack grilos tomate oregaos,corial foods,emb. 12 gr,12.0,g,1,12.0,4.49,un,374.17,kg
21826,1,Mercearia,"Arroz, Massa e Farinha",farinha mistura culinaria gluten,continente,emb. 1 kg,1000.0,g,1,1000.0,2.69,un,2.69,kg
21833,1,Mercearia,"Arroz, Massa e Farinha",farinha amendoa,seara,emb. 200 gr,200.0,g,1,200.0,7.49,un,37.45,kg
21839,1,Mercearia,"Arroz, Massa e Farinha",massa aletria,caçarola,emb. 500 gr,500.0,g,1,500.0,1.47,un,2.94,kg
21840,1,Mercearia,"Arroz, Massa e Farinha",farinha coco gluten,origens bio,emb. 250 gr,250.0,g,1,250.0,1.74,un,6.96,kg
21841,1,Mercearia,"Arroz, Massa e Farinha",bulgur wok,milaneza,emb. 500 gr,500.0,g,1,500.0,2.29,un,4.58,kg
21842,1,Mercearia,"Arroz, Massa e Farinha",noodles camarao,kung food,emb. 65 gr,65.0,g,1,65.0,0.99,un,15.23,kg
21844,1,Mercearia,"Arroz, Massa e Farinha",farinha arroz,seara,emb. 500 gr,500.0,g,1,500.0,3.09,un,6.18,kg
21846,1,Mercearia,"Arroz, Massa e Farinha",massa aletria,continente,emb. 500 gr,500.0,g,1,500.0,1.15,un,2.3,kg
21847,1,Mercearia,"Arroz, Massa e Farinha",farinha trigo fina t55,nacional,emb. 5 kg,5000.0,g,1,5000.0,5.24,un,1.05,kg
21853,1,Mercearia,"Arroz, Massa e Farinha",massa noodles arroz gluten,koala,emb. 250 gr,250.0,g,1,250.0,2.69,un,10.76,kg
21856,1,Mercearia,"Arroz, Massa e Farinha",arroz pink,caçarola,emb. 500 gr,500.0,g,1,500.0,2.99,un,5.98,kg
21857,1,Mercearia,"Arroz, Massa e Farinha",farinha coco,seara,emb. 250 gr,250.0,g,1,250.0,1.99,un,7.96,kg
21858,1,Mercearia,"Arroz, Massa e Farinha",arroz basmati comer,louro,emb. 250 gr,250.0,g,1,250.0,1.55,un,1.55,un
21869,1,Bio Eco e Saudável,Vegetariano e Vegan,millet puff expandido,seara,emb. 150 gr,150.0,g,1,150.0,2.49,un,16.6,kg
21870,1,Bio Eco e Saudável,Vegetariano e Vegan,pao paleo low carb gluten biologico,pachamama,emb. 300 gr (1 un),300.0,g,1,300.0,3.64,un,12.13,kg
21872,1,Bio Eco e Saudável,Vegetariano e Vegan,flocos aveia finos gluten,continente bio,emb. 400 gr,400.0,g,1,400.0,2.19,un,5.48,kg
21873,1,Bio Eco e Saudável,Vegetariano e Vegan,super almoco aveia banana kids gluten,shine,emb. 300 gr,300.0,g,1,300.0,4.99,un,16.63,kg
21877,1,Bio Eco e Saudável,Vegetariano e Vegan,atum posta azeite,minerva,emb. 120 gr (peso escorrido 78 gr),78.0,g,1,78.0,2.48,un,31.79,kg
21883,1,Bio Eco e Saudável,Vegetariano e Vegan,cereais crunchy kids espelta cacau,origens bio,emb. 125 gr,125.0,g,1,125.0,2.99,un,23.92,kg
21884,1,Bio Eco e Saudável,Vegetariano e Vegan,mel flores,origens bio,emb. 250 gr,250.0,g,1,250.0,4.99,un,19.96,kg
21886,1,Bio Eco e Saudável,Vegetariano e Vegan,iogurte kefir natural,casa grande de xanceda,emb. 500 gr,500.0,g,1,500.0,2.48,un,4.96,kg
21892,1,Bio Eco e Saudável,Vegetariano e Vegan,iogurte kefir cremoso natural,casa grande de xanceda,emb. 250 gr (2 un),125.0,g,2,250.0,1.84,un,7.36,kg
21899,1,Bio Eco e Saudável,Vegetariano e Vegan,bebida vegetal amendoa acucar,continente equilíbrio,emb. 3 x 200 ml,200.0,ml,3,600.0,1.49,un,2.48,lt
21901,1,Bio Eco e Saudável,Vegetariano e Vegan,bebida vegetal amendoa proteina acucar,joya,emb. 1 lt,1000.0,ml,1,1000.0,2.85,un,2.85,lt
21905,1,Bio Eco e Saudável,Vegetariano e Vegan,creme vegetal amendoa coco bater,joya,emb. 200 ml,200.0,ml,1,200.0,1.89,un,1.89,un
21911,1,Bio Eco e Saudável,Vegetariano e Vegan,proteinas banana vegan gluten,shine,emb. 250 gr,250.0,g,1,250.0,7.99,un,31.96,kg
21914,1,Bio Eco e Saudável,Vegetariano e Vegan,proteinas cacau vegan gluten,shine,emb. 250 gr,250.0,g,1,250.0,7.99,un,31.96,kg
21916,1,Bio Eco e Saudável,Vegetariano e Vegan,salsicha vegetariana cenoura caril,altervego,emb. 180 gr,180.0,g,1,180.0,4.99,un,27.72,kg
21930,1,Bio Eco e Saudável,Vegetariano e Vegan,creme soja cacau avela acucar,valsoia,emb. 200 gr,200.0,g,1,200.0,2.79,un,13.95,kg
21932,1,Bio Eco e Saudável,Vegetariano e Vegan,bocados mediterraneos,revolugreen,emb. 160 gr,160.0,g,1,160.0,3.95,un,3.95,un
21934,1,Bebidas e Garrafeira,Vinhos,private bin chardonnay nova zelandia vinho branco,villa maria,garrafa 75 cl,750.0,ml,1,750.0,9.59,un,12.79,lt
21940,1,Bebidas e Garrafeira,Vinhos,pedra cavada reserva touriga doc douro vinho tinto,quinta da pedra cavada,garrafa 75 cl,750.0,ml,1,750.0,4.49,un,5.99,lt
21946,1,Bebidas e Garrafeira,Vinhos,sweet regional vinho branco minho,casal garcia,garrafa 75 cl,750.0,ml,1,750.0,3.49,un,4.65,lt
21948,1,Bebidas e Garrafeira,Vinhos,doc moscatel setubal,casa ermelinda freitas,garrafa 75 cl,750.0,ml,1,750.0,5.99,un,7.99,lt
21953,1,Bebidas e Garrafeira,Vinhos,regional alentejano vinho branco,vale do rocim,garrafa 75 cl,750.0,ml,1,750.0,6.49,un,8.65,lt
21955,1,Beleza e Higiene,Cuidados com o Corpo,creme depilatorio pure pernas corpo pele sensivel,veet,emb. 200 ml,200.0,ml,1,200.0,4.0,un,20.0,lt
21956,1,Beleza e Higiene,Cuidados com o Corpo,gel banho captain,old spice,emb. 400 ml,400.0,ml,1,400.0,2.75,un,6.85,lt
21961,1,Bebidas e Garrafeira,Vinhos,colecao mocho touriga doc dao vinho tinto,adega de mangualde,garrafa 75 cl,750.0,ml,1,750.0,3.49,un,4.65,lt
21962,1,Bebidas e Garrafeira,Vinhos,dalba doc douro vinho branco,castello d'alba,garrafa 75 cl,750.0,ml,1,750.0,4.99,un,6.65,lt
21965,1,Beleza e Higiene,Cuidados com o Corpo,desodorizante spray men fresh 72h,dove,emb. 150 ml,150.0,ml,1,150.0,3.47,un,23.13,lt
21992,1,Beleza e Higiene,Cuidados com o Corpo,locao corpo cica repair,mixa,emb. 250 ml,250.0,ml,1,250.0,6.99,un,27.96,lt
22000,1,Beleza e Higiene,Cuidados com o Corpo,desodorizante spray vitamin c,bioten,emb. 150 ml,150.0,ml,1,150.0,2.69,un,17.93,lt
22001,1,Beleza e Higiene,Cuidados com o Corpo,desodorizante roll on frescura energizante,feno,emb. 50 ml,50.0,ml,1,50.0,2.64,un,52.8,lt
22004,1,Beleza e Higiene,Cuidados com o Corpo,sabonete solido coco,mylabel,emb. 90 gr,90.0,g,1,90.0,0.89,un,0.89,un
22008,1,Mercearia,"Molhos, Temperos e Sal",molho sriracha,ayam,emb. 235 ml,235.0,ml,1,235.0,3.59,un,15.28,lt
22010,1,Mercearia,"Molhos, Temperos e Sal",molho pesto trufa,continente seleção,emb. 135 gr,135.0,g,1,135.0,2.49,un,18.44,kg
22012,1,Mercearia,"Molhos, Temperos e Sal",sopa espargos croutons,knorr,emb. 59 gr,59.0,g,1,59.0,2.09,un,35.42,kg
22016,1,Animais,Cão,colchao dusk cushion verde cm,agui,1,1.0,un,1,1.0,39.99,un,39.99,un
22017,1,Animais,Cão,colchao dusk cushion azul cm,agui,1,1.0,un,1,1.0,31.03,un,31.03,un
22018,1,Animais,Cão,colchao dusk cushion verde cm,agui,1,1.0,un,1,1.0,31.03,un,31.03,un
22022,1,Animais,Cão,casota cao ciccia cinza castanho,mp bergamo,emb. 1 un,1.0,un,1,1.0,124.99,un,124.99,un
22024,1,Mercearia,"Molhos, Temperos e Sal",molho pesto beterraba,continente seleção,emb. 135 gr,135.0,g,1,135.0,2.19,un,16.22,kg
22028,1,Mercearia,"Molhos, Temperos e Sal",caldo bifes cubos gluten,knorr,emb. 8 un,1.0,un,1,1.0,1.49,un,18.62,kg
22041,1,Animais,Cão,igloo harvey cinza 35x26x41cm,trixie,emb. 1 un,1.0,un,1,1.0,52.99,un,52.99,un
22051,1,Mercearia,"Molhos, Temperos e Sal",caril frasco,margão,emb. 42 gr,42.0,g,1,42.0,2.14,un,50.95,kg
22053,1,Animais,Cão,brinquedo cao ovo teimoso laranja,karlie,emb. 1 un,1.0,un,1,1.0,5.99,un,5.99,un
22056,1,Mercearia,"Molhos, Temperos e Sal",mistura sal paprika pimenta frasco,margão,emb. 70 gr,70.0,g,1,70.0,2.99,un,42.71,kg
22059,1,Animais,Cão,brinquedo cao varios modelos,karlie,emb. 1 un,1.0,un,1,1.0,5.99,un,5.99,un
22066,1,Animais,Cão,igloo livia rosa velho creme 45x33cm,trixie,emb. 1 un,1.0,un,1,1.0,45.99,un,45.99,un
22077,1,Limpeza,Limpeza,detergente maquina roupa capsulas sensitive,chicco,16 doses,16.0,un,1,16.0,7.14,un,0.45,dose
22080,1,Animais,Cão,brinquedo cao interativo madeira turing,karlie,emb. 1 un,1.0,un,1,1.0,7.99,un,7.99,un
22081,1,Animais,Cão,colchao earthy cushion verde cm,agui,1,1.0,un,1,1.0,54.99,un,54.99,un
22084,1,Limpeza,Limpeza,intensificador perfume perolas unstoppables fresh,lenor,15 doses (210 gr),210.0,g,1,210.0,5.99,un,28.52,kg
22086,1,Limpeza,Limpeza,pomada calcado castanha,búfalo,emb. 75 ml,75.0,ml,1,75.0,2.28,un,30.4,lt
22089,1,Limpeza,Limpeza,palmilhas conforto pele tamanho,antifadiga,emb. 1 un,1.0,un,1,1.0,5.09,un,5.09,un
22092,1,Limpeza,Limpeza,recarga rolo agarra residuos simples,kasa,1 un,1.0,un,1,1.0,1.5,un,1.5,un
22096,1,Limpeza,Limpeza,spray renovador camurcas preto,continente,emb. 200 ml,200.0,ml,1,200.0,2.89,un,14.45,lt
22101,1,Limpeza,Limpeza,amaciador concentrado talco,solim,emb. 5 lt,5000.0,ml,1,5000.0,6.45,un,1.29,lt
22111,1,Animais,Gato,racao gato esterilizado salmao,affinity ultima,"emb. 1,5 kg",1500.0,g,1,1500.0,13.29,un,8.86,kg
22114,1,Animais,Gato,racao gato adulto vaca,continente,emb. 800 gr,800.0,g,1,800.0,2.19,un,2.74,kg
22115,1,Animais,Gato,snack gato jelly lovres salmao,vitakraft,emb. 6 x 15 gr,15.0,g,6,90.0,3.99,un,44.33,kg
22126,1,Produtos Frescos,Padaria e Pastelaria,brigadeiros doce leite,da nossa pastelaria,emb. 6 un,1.0,un,1,1.0,5.49,un,36.6,kg
22143,1,Produtos Frescos,Padaria e Pastelaria,folhado pizza,continente,1 un,1.0,un,1,1.0,0.99,un,8.25,kg
22144,1,Produtos Frescos,Padaria e Pastelaria,pao forma vitamina d,continente,emb. 400 gr,400.0,g,1,400.0,2.99,un,7.48,kg
22148,1,Animais,Gato,comida humida gato junior esterilizado,affinity ultima,emb. 4 x 70 gr,70.0,g,4,280.0,3.49,un,12.46,kg
22153,1,Animais,Gato,racao gato adulto esterilizado pro salmao,affinity ultima,emb. 375 gr,375.0,g,1,375.0,4.49,un,11.97,kg
22155,1,Produtos Frescos,Padaria e Pastelaria,gressinos gluten,museu do pão,emb. 90 gr,90.0,g,1,90.0,2.99,un,33.22,kg
22160,1,Produtos Frescos,Padaria e Pastelaria,cheesecake frutos vermelhos,da nossa pastelaria,emb. 500 gr,500.0,g,1,500.0,6.49,un,12.98,kg
22166,1,Produtos Frescos,Padaria e Pastelaria,pao trigo sarraceno gluten biologico,schnitzer,emb. 250 gr,250.0,g,1,250.0,4.29,un,17.16,kg
22169,1,Produtos Frescos,Padaria e Pastelaria,pao cereais biologico,bjorg,emb. 500 gr,500.0,g,1,500.0,4.18,un,8.36,kg
22171,1,Produtos Frescos,Padaria e Pastelaria,bolo chocolate,da nossa pastelaria,emb. 1 kg,1000.0,g,1,1000.0,10.99,un,10.99,kg
22172,1,Produtos Frescos,Padaria e Pastelaria,mini bolo arroz gluten,museu do pão,emb. 120 gr,120.0,g,1,120.0,2.49,un,20.75,kg
22176,1,Produtos Frescos,Padaria e Pastelaria,bolo avo laranja gluten,museu do pão,emb. 400 gr,400.0,g,1,400.0,6.99,un,17.48,kg
22177,1,Produtos Frescos,Padaria e Pastelaria,focaccia gluten,nutrifree,emb. 170 gr,170.0,g,1,170.0,4.99,un,29.35,kg
22178,1,Produtos Frescos,Padaria e Pastelaria,pao queijo chourico,continente,quant. mínima = 6 un (132 gr),132.0,g,1,132.0,0.29,un,13.18,kg
22180,1,Produtos Frescos,Padaria e Pastelaria,bolo chantilly,da nossa pastelaria,emb. 800 gr,800.0,g,1,800.0,10.99,un,13.74,kg
22182,1,Bebidas e Garrafeira,Outras Bebidas,whisky anos triple distilled,jameson,garrafa 70 cl,700.0,ml,1,700.0,169.0,un,241.43,lt
22183,1,Bebidas e Garrafeira,Outras Bebidas,cognac xo borderies,camus,garrafa 70 cl,700.0,ml,1,700.0,201.0,un,287.14,lt
22187,1,Bebidas e Garrafeira,Outras Bebidas,whisky robur malt,glenrothes,garrafa 1 lt,1000.0,ml,1,1000.0,98.0,un,140.0,lt
22188,1,Bebidas e Garrafeira,Outras Bebidas,whisky anos malt,aberfeldy,garrafa 70 cl,700.0,ml,1,700.0,208.0,un,297.14,lt
22194,1,Bebidas e Garrafeira,Outras Bebidas,whisky laphroaig anos malt,laphroaig,garrafa 70 cl,700.0,ml,1,700.0,1944.0,un,2777.14,lt
22197,1,Bebidas e Garrafeira,Outras Bebidas,rum club tribute,havana club,garrafa 70 cl,700.0,ml,1,700.0,395.0,un,564.29,lt
22200,1,Bebidas e Garrafeira,Outras Bebidas,tequila cupreata,curado,garrafa 70 cl,700.0,ml,1,700.0,58.0,un,82.86,lt
22202,1,Bebidas e Garrafeira,Outras Bebidas,whisky black cask,flaming pig,garrafa 70 cl,700.0,ml,1,700.0,46.2,un,66.0,lt
22206,1,Bebidas e Garrafeira,Outras Bebidas,cognac xo,martell,garrafa 70 cl,700.0,ml,1,700.0,299.0,un,427.14,lt
22207,1,Bebidas e Garrafeira,Outras Bebidas,licor wolf,wolf's,garrafa 70 cl,700.0,ml,1,700.0,13.19,un,18.84,lt
22209,1,Bebidas e Garrafeira,Outras Bebidas,aguardente aquavit taffel,aalborg,garrafa 70 cl,700.0,ml,1,700.0,30.2,un,43.14,lt
22210,1,Bebidas e Garrafeira,Outras Bebidas,aguardente bagaceira bouschet,mouchão,garrafa 50 cl,500.0,ml,1,500.0,32.3,un,64.6,lt
22211,1,Bebidas e Garrafeira,Outras Bebidas,whisky single malt anos,tomatin,garrafa 70 cl,700.0,ml,1,700.0,149.0,un,212.86,lt
22212,1,Bebidas e Garrafeira,Outras Bebidas,whisky anos malt,balvenie,garrafa 70 cl,700.0,ml,1,700.0,1909.0,un,2727.14,lt
